#Ensembl Gene ID,Ensembl Transcript ID,Associated Gene Name,Chromosome Name,Strand,Transcription Start Site (TSS),APPRIS principal isoform annotation
ENSMUSG00000019102,ENSMUST00000019246,Aldh3a1,11,1,61208745,APPRIS principal isoform [04-11-2014]
ENSMUSG00000059379,ENSMUST00000076250,Olfr1014,2,1,85776586,APPRIS principal isoform [04-11-2014]
ENSMUSG00000024105,ENSMUST00000024914,Themis3,17,-1,66594621,APPRIS principal isoform [04-11-2014]
ENSMUSG00000057182,ENSMUST00000100069,Scn3a,2,-1,65567627,APPRIS principal isoform [04-11-2014]
ENSMUSG00000039105,ENSMUST00000035301,Atp6v1g1,4,1,63544772,APPRIS principal isoform [04-11-2014]
ENSMUSG00000057182,ENSMUST00000066432,Scn3a,2,-1,65567492,APPRIS principal isoform [04-11-2014]
ENSMUSG00000020913,ENSMUST00000017255,Krt24,11,-1,99285262,APPRIS principal isoform [04-11-2014]
ENSMUSG00000019256,ENSMUST00000116436,Ahr,12,-1,35535038,APPRIS principal isoform [04-11-2014]
ENSMUSG00000063506,ENSMUST00000111956,Arhgap22,14,1,33216823,APPRIS principal isoform [04-11-2014]
ENSMUSG00000040383,ENSMUST00000043160,Aqr,2,-1,114175339,APPRIS principal isoform [04-11-2014]
ENSMUSG00000034714,ENSMUST00000045779,Ttyh2,11,1,114675431,APPRIS principal isoform [04-11-2014]
ENSMUSG00000025170,ENSMUST00000106107,Rab40b,11,-1,121388251,APPRIS principal isoform [04-11-2014]
ENSMUSG00000015341,ENSMUST00000121783,Golga7,8,-1,23257021,APPRIS principal isoform [04-11-2014]
ENSMUSG00000015341,ENSMUST00000051094,Golga7,8,-1,23257074,APPRIS principal isoform [04-11-2014]
ENSMUSG00000041926,ENSMUST00000077340,Rnpep,1,-1,135284084,APPRIS principal isoform [04-11-2014]
ENSMUSG00000049565,ENSMUST00000133931,Aknad1,3,1,108739658,APPRIS principal isoform [04-11-2014]
ENSMUSG00000038298,ENSMUST00000058865,Pdzk1,3,1,96830076,APPRIS principal isoform [04-11-2014]
ENSMUSG00000038298,ENSMUST00000107070,Pdzk1,3,1,96832154,APPRIS principal isoform [04-11-2014]
ENSMUSG00000038298,ENSMUST00000107069,Pdzk1,3,1,96832171,APPRIS principal isoform [04-11-2014]
ENSMUSG00000001569,ENSMUST00000001611,Nom1,5,1,29434664,APPRIS principal isoform [04-11-2014]
ENSMUSG00000079602,ENSMUST00000114915,9230102O04Rik,2,-1,9883993,APPRIS principal isoform [04-11-2014]
ENSMUSG00000004127,ENSMUST00000040321,Trmt10a,3,1,138143448,APPRIS principal isoform [04-11-2014]
ENSMUSG00000004127,ENSMUST00000162864,Trmt10a,3,1,138143517,APPRIS principal isoform [04-11-2014]
ENSMUSG00000027419,ENSMUST00000028905,Pcsk2,2,1,143546156,APPRIS principal isoform [04-11-2014]
ENSMUSG00000025279,ENSMUST00000026315,Dnase1l3,14,-1,7994573,APPRIS principal isoform [04-11-2014]
ENSMUSG00000030621,ENSMUST00000032856,Me3,7,1,89632703,APPRIS principal isoform [04-11-2014]
ENSMUSG00000015619,ENSMUST00000102976,Gata3,2,-1,9878600,APPRIS principal isoform [04-11-2014]
ENSMUSG00000027368,ENSMUST00000028846,Dusp2,2,1,127336159,APPRIS principal isoform [04-11-2014]
ENSMUSG00000024388,ENSMUST00000134663,Myo7b,18,-1,32036961,APPRIS principal isoform [04-11-2014]
ENSMUSG00000031465,ENSMUST00000033846,Angpt2,8,-1,18741562,APPRIS principal isoform [04-11-2014]
ENSMUSG00000029119,ENSMUST00000031002,Man2b2,5,-1,36830653,APPRIS principal isoform [04-11-2014]
ENSMUSG00000035831,ENSMUST00000038004,Krt25,11,-1,99322951,APPRIS principal isoform [04-11-2014]
ENSMUSG00000021256,ENSMUST00000021681,Vash1,12,1,86678700,APPRIS principal isoform [04-11-2014]
ENSMUSG00000039231,ENSMUST00000115638,Suv39h1,X,-1,8074760,APPRIS principal isoform [04-11-2014]
ENSMUSG00000023156,ENSMUST00000023924,Rpp14,14,1,8080367,APPRIS principal isoform [04-11-2014]
ENSMUSG00000028600,ENSMUST00000106709,Podn,4,-1,108032090,APPRIS principal isoform [04-11-2014]
ENSMUSG00000028600,ENSMUST00000106708,Podn,4,-1,108031953,APPRIS principal isoform [04-11-2014]
ENSMUSG00000050312,ENSMUST00000063089,Nsun3,16,-1,62786777,APPRIS principal isoform [04-11-2014]
ENSMUSG00000028600,ENSMUST00000044248,Podn,4,-1,108096445,APPRIS principal isoform [04-11-2014]
ENSMUSG00000028551,ENSMUST00000097921,Cdkn2c,4,-1,109667189,APPRIS principal isoform [04-11-2014]
ENSMUSG00000028551,ENSMUST00000063531,Cdkn2c,4,-1,109665372,APPRIS principal isoform [04-11-2014]
ENSMUSG00000056050,ENSMUST00000194543,Mia3,1,-1,183369553,APPRIS principal isoform [04-11-2014]
ENSMUSG00000029703,ENSMUST00000006301,Lrwd1,5,-1,136136074,APPRIS principal isoform [04-11-2014]
ENSMUSG00000025371,ENSMUST00000026434,Chmp6,11,1,119913810,APPRIS principal isoform [04-11-2014]
ENSMUSG00000039328,ENSMUST00000046941,Rnf122,8,1,31111820,APPRIS principal isoform [04-11-2014]
ENSMUSG00000026667,ENSMUST00000027979,Uhmk1,1,-1,170215397,APPRIS principal isoform [04-11-2014]
ENSMUSG00000026942,ENSMUST00000028311,Traf2,2,-1,25546940,APPRIS principal isoform [04-11-2014]
ENSMUSG00000100419,ENSMUST00000189911,Olfr316,11,1,58757667,APPRIS principal isoform [04-11-2014]
ENSMUSG00000020706,ENSMUST00000021048,Ftsj3,11,-1,106256079,APPRIS principal isoform [04-11-2014]
ENSMUSG00000042812,ENSMUST00000181504,Foxf1,8,1,121084386,APPRIS principal isoform [04-11-2014]
ENSMUSG00000029422,ENSMUST00000050827,Rsrc2,5,-1,123749389,APPRIS principal isoform [04-11-2014]
ENSMUSG00000039253,ENSMUST00000038096,Fn3krp,11,1,121421401,APPRIS principal isoform [04-11-2014]
ENSMUSG00000041216,ENSMUST00000038841,Clvs1,4,1,9269317,APPRIS principal isoform [04-11-2014]
ENSMUSG00000095893,ENSMUST00000181088,Olfr884,9,1,38046581,APPRIS principal isoform [04-11-2014]
ENSMUSG00000041216,ENSMUST00000108348,Clvs1,4,1,9271455,APPRIS principal isoform [04-11-2014]
ENSMUSG00000095893,ENSMUST00000077732,Olfr884,9,1,38047224,APPRIS principal isoform [04-11-2014]
ENSMUSG00000029422,ENSMUST00000057795,Rsrc2,5,-1,123749412,APPRIS principal isoform [04-11-2014]
ENSMUSG00000028186,ENSMUST00000029837,Uox,3,1,146597077,APPRIS principal isoform [04-11-2014]
ENSMUSG00000025418,ENSMUST00000054472,Bsnd,4,-1,106492283,APPRIS principal isoform [04-11-2014]
ENSMUSG00000051455,ENSMUST00000100378,Gm1564,11,1,102665588,APPRIS principal isoform [04-11-2014]
ENSMUSG00000002416,ENSMUST00000135671,Ndufb2,6,1,39592574,APPRIS principal isoform [04-11-2014]
ENSMUSG00000002416,ENSMUST00000119379,Ndufb2,6,1,39592583,APPRIS principal isoform [04-11-2014]
ENSMUSG00000094130,ENSMUST00000180369,Rpp14,14,1,8090078,APPRIS principal isoform [04-11-2014]
ENSMUSG00000069816,ENSMUST00000121280,Olfr23,11,1,73940248,APPRIS principal isoform [04-11-2014]
ENSMUSG00000029658,ENSMUST00000121108,Wdr95,5,1,149529733,APPRIS principal isoform [04-11-2014]
ENSMUSG00000072258,ENSMUST00000097043,Taf1a,1,1,183388981,APPRIS principal isoform [04-11-2014]
ENSMUSG00000003051,ENSMUST00000185752,Elf3,1,-1,135258438,APPRIS principal isoform [04-11-2014]
ENSMUSG00000057637,ENSMUST00000105778,Prdm2,4,-1,143212705,APPRIS principal isoform [04-11-2014]
ENSMUSG00000039842,ENSMUST00000039412,Mcph1,8,1,18595131,APPRIS principal isoform [04-11-2014]
ENSMUSG00000029070,ENSMUST00000030947,Mxra8,4,1,155839726,APPRIS principal isoform [04-11-2014]
ENSMUSG00000025175,ENSMUST00000026175,Fn3k,11,1,121434913,APPRIS principal isoform [04-11-2014]
ENSMUSG00000055748,ENSMUST00000188108,Gsdmc4,15,-1,63912297,APPRIS principal isoform [04-11-2014]
ENSMUSG00000055748,ENSMUST00000063530,Gsdmc4,15,-1,63902936,APPRIS principal isoform [04-11-2014]
ENSMUSG00000046947,ENSMUST00000140364,Adck2,6,1,39573873,APPRIS principal isoform [04-11-2014]
ENSMUSG00000050468,ENSMUST00000089673,Astl,2,1,127341630,APPRIS principal isoform [04-11-2014]
ENSMUSG00000042745,ENSMUST00000038368,Id1,2,1,152736251,APPRIS principal isoform [04-11-2014]
ENSMUSG00000029603,ENSMUST00000031607,Dtx1,5,-1,120711927,APPRIS principal isoform [04-11-2014]
ENSMUSG00000026260,ENSMUST00000027478,Ndufa10,1,-1,92473860,APPRIS principal isoform [04-11-2014]
ENSMUSG00000036251,ENSMUST00000113114,Trpm8,1,1,88303283,APPRIS principal isoform [04-11-2014]
ENSMUSG00000036251,ENSMUST00000040210,Trpm8,1,1,88306759,APPRIS principal isoform [04-11-2014]
ENSMUSG00000036251,ENSMUST00000171176,Trpm8,1,1,88318913,APPRIS principal isoform [04-11-2014]
ENSMUSG00000087385,ENSMUST00000079611,AA415398,4,-1,119538769,APPRIS principal isoform [04-11-2014]
ENSMUSG00000019301,ENSMUST00000019445,Hsd17b1,11,1,101078411,APPRIS principal isoform [04-11-2014]
ENSMUSG00000055320,ENSMUST00000059768,Tead1,7,1,112679320,APPRIS principal isoform [04-11-2014]
ENSMUSG00000055320,ENSMUST00000164363,Tead1,7,1,112742045,APPRIS principal isoform [04-11-2014]
ENSMUSG00000057050,ENSMUST00000108465,Olfr397,11,1,73964610,APPRIS principal isoform [04-11-2014]
ENSMUSG00000061410,ENSMUST00000046386,Zcchc14,8,-1,121652901,APPRIS principal isoform [04-11-2014]
ENSMUSG00000031181,ENSMUST00000033524,Ctag2,X,1,65047644,APPRIS principal isoform [04-11-2014]
ENSMUSG00000028577,ENSMUST00000107107,Plaa,4,-1,94603244,APPRIS principal isoform [04-11-2014]
ENSMUSG00000019876,ENSMUST00000075992,Pkib,10,1,57632051,APPRIS principal isoform [04-11-2014]
ENSMUSG00000019876,ENSMUST00000177325,Pkib,10,1,57645834,APPRIS principal isoform [04-11-2014]
ENSMUSG00000019876,ENSMUST00000177473,Pkib,10,1,57645885,APPRIS principal isoform [04-11-2014]
ENSMUSG00000019876,ENSMUST00000066028,Pkib,10,1,57650981,APPRIS principal isoform [04-11-2014]
ENSMUSG00000019876,ENSMUST00000175852,Pkib,10,1,57650994,APPRIS principal isoform [04-11-2014]
ENSMUSG00000025949,ENSMUST00000097707,Pikfyve,1,1,65186750,APPRIS principal isoform [04-11-2014]
ENSMUSG00000040370,ENSMUST00000111725,Lyrm5,6,1,145211134,APPRIS principal isoform [04-11-2014]
ENSMUSG00000033850,ENSMUST00000047870,Olfr1015,2,1,85785513,APPRIS principal isoform [04-11-2014]
ENSMUSG00000040370,ENSMUST00000111726,Lyrm5,6,1,145211156,APPRIS principal isoform [04-11-2014]
ENSMUSG00000040370,ENSMUST00000039729,Lyrm5,6,1,145211156,APPRIS principal isoform [04-11-2014]
ENSMUSG00000040370,ENSMUST00000111723,Lyrm5,6,1,145211175,APPRIS principal isoform [04-11-2014]
ENSMUSG00000040370,ENSMUST00000111724,Lyrm5,6,1,145211175,APPRIS principal isoform [04-11-2014]
ENSMUSG00000040370,ENSMUST00000111721,Lyrm5,6,1,145211186,APPRIS principal isoform [04-11-2014]
ENSMUSG00000040370,ENSMUST00000111719,Lyrm5,6,1,145211200,APPRIS principal isoform [04-11-2014]
ENSMUSG00000027004,ENSMUST00000028389,Frzb,2,-1,80447625,APPRIS principal isoform [04-11-2014]
ENSMUSG00000029530,ENSMUST00000163559,Ccr9,9,1,123678439,APPRIS principal isoform [04-11-2014]
ENSMUSG00000029530,ENSMUST00000166236,Ccr9,9,1,123767211,APPRIS principal isoform [04-11-2014]
ENSMUSG00000029530,ENSMUST00000168910,Ccr9,9,1,123767229,APPRIS principal isoform [04-11-2014]
ENSMUSG00000029530,ENSMUST00000180093,Ccr9,9,1,123774540,APPRIS principal isoform [04-11-2014]
ENSMUSG00000056959,ENSMUST00000081533,Olfr315,11,1,58778129,APPRIS principal isoform [04-11-2014]
ENSMUSG00000048652,ENSMUST00000125965,Samd13,3,-1,146685592,APPRIS principal isoform [04-11-2014]
ENSMUSG00000048652,ENSMUST00000124931,Samd13,3,-1,146682410,APPRIS principal isoform [04-11-2014]
ENSMUSG00000048652,ENSMUST00000147113,Samd13,3,-1,146682522,APPRIS principal isoform [04-11-2014]
ENSMUSG00000048806,ENSMUST00000055671,Ifnb1,4,-1,88522774,APPRIS principal isoform [04-11-2014]
ENSMUSG00000045382,ENSMUST00000052172,Cxcr4,1,-1,128592290,APPRIS principal isoform [04-11-2014]
ENSMUSG00000093989,ENSMUST00000040428,Rnasek,11,-1,70239842,APPRIS principal isoform [04-11-2014]
ENSMUSG00000038936,ENSMUST00000040538,Sccpdh,1,1,179668210,APPRIS principal isoform [04-11-2014]
ENSMUSG00000042757,ENSMUST00000049452,Tmem108,9,-1,103692807,APPRIS principal isoform [04-11-2014]
ENSMUSG00000042757,ENSMUST00000189588,Tmem108,9,-1,103761837,APPRIS principal isoform [04-11-2014]
ENSMUSG00000042757,ENSMUST00000189066,Tmem108,9,-1,103761794,APPRIS principal isoform [04-11-2014]
ENSMUSG00000028675,ENSMUST00000030436,Pnrc2,4,-1,135873850,APPRIS principal isoform [04-11-2014]
ENSMUSG00000075209,ENSMUST00000099915,Olfr1016,2,-1,85800268,APPRIS principal isoform [04-11-2014]
ENSMUSG00000032454,ENSMUST00000189446,Rbp2,9,1,98486115,APPRIS principal isoform [04-11-2014]
ENSMUSG00000032454,ENSMUST00000187905,Rbp2,9,1,98486166,APPRIS principal isoform [04-11-2014]
ENSMUSG00000032454,ENSMUST00000035029,Rbp2,9,1,98490537,APPRIS principal isoform [04-11-2014]
ENSMUSG00000043162,ENSMUST00000053386,Pyurf,6,-1,57692078,APPRIS principal isoform [04-11-2014]
ENSMUSG00000027236,ENSMUST00000028668,Eif3j1,2,1,122028546,APPRIS principal isoform [04-11-2014]
ENSMUSG00000025241,ENSMUST00000084715,Fyco1,9,-1,123851566,APPRIS principal isoform [04-11-2014]
ENSMUSG00000038020,ENSMUST00000107479,Rapgefl1,11,1,98836785,APPRIS principal isoform [04-11-2014]
ENSMUSG00000025241,ENSMUST00000167595,Fyco1,9,-1,123851899,APPRIS principal isoform [04-11-2014]
ENSMUSG00000033396,ENSMUST00000036450,Spg11,2,-1,122118386,APPRIS principal isoform [04-11-2014]
ENSMUSG00000034706,ENSMUST00000069325,Dnaic2,11,1,114727412,APPRIS principal isoform [04-11-2014]
ENSMUSG00000034706,ENSMUST00000092469,Dnaic2,11,1,114729148,APPRIS principal isoform [04-11-2014]
ENSMUSG00000009876,ENSMUST00000010020,Cox4i2,2,1,152754173,APPRIS principal isoform [04-11-2014]
ENSMUSG00000009876,ENSMUST00000109821,Cox4i2,2,1,152755094,APPRIS principal isoform [04-11-2014]
ENSMUSG00000074817,ENSMUST00000099400,Papolb,5,-1,142530076,APPRIS principal isoform [04-11-2014]
ENSMUSG00000058897,ENSMUST00000080335,Col25a1,3,1,130180891,APPRIS principal isoform [04-11-2014]
ENSMUSG00000095270,ENSMUST00000102807,Ifna9,4,-1,88592385,APPRIS principal isoform [04-11-2014]
ENSMUSG00000067064,ENSMUST00000086837,Olfr1416,1,-1,92480619,APPRIS principal isoform [04-11-2014]
ENSMUSG00000042109,ENSMUST00000038757,Csdc2,15,1,81936759,APPRIS principal isoform [04-11-2014]
ENSMUSG00000016356,ENSMUST00000108856,Col20a1,2,1,180986535,APPRIS principal isoform [04-11-2014]
ENSMUSG00000042446,ENSMUST00000106108,Zmym4,4,-1,126968135,APPRIS principal isoform [04-11-2014]
ENSMUSG00000007659,ENSMUST00000007803,Bcl2l1,2,-1,152831728,APPRIS principal isoform [04-11-2014]
ENSMUSG00000032556,ENSMUST00000124310,Bfsp2,9,-1,103480420,APPRIS principal isoform [04-11-2014]
ENSMUSG00000007659,ENSMUST00000109820,Bcl2l1,2,-1,152830666,APPRIS principal isoform [04-11-2014]
ENSMUSG00000067818,ENSMUST00000088552,Myl9,2,1,156775420,APPRIS principal isoform [04-11-2014]
ENSMUSG00000020708,ENSMUST00000021049,Psmc5,11,1,106256154,APPRIS principal isoform [04-11-2014]
ENSMUSG00000070577,ENSMUST00000105698,Gm572,4,1,148643317,APPRIS principal isoform [04-11-2014]
ENSMUSG00000031967,ENSMUST00000001520,Afg3l1,8,1,123477903,APPRIS principal isoform [04-11-2014]
ENSMUSG00000058620,ENSMUST00000104934,Adra2b,2,1,127363208,APPRIS principal isoform [04-11-2014]
ENSMUSG00000059504,ENSMUST00000076393,Olfr314,11,1,58786236,APPRIS principal isoform [04-11-2014]
ENSMUSG00000029576,ENSMUST00000063635,Radil,5,-1,142551098,APPRIS principal isoform [04-11-2014]
ENSMUSG00000073494,ENSMUST00000162752,Sh2d1b2,1,1,170232749,APPRIS principal isoform [04-11-2014]
ENSMUSG00000001039,ENSMUST00000102657,B9d1,11,1,61505144,APPRIS principal isoform [04-11-2014]
ENSMUSG00000095896,ENSMUST00000102808,Ifna14,4,-1,88571798,APPRIS principal isoform [04-11-2014]
ENSMUSG00000096011,ENSMUST00000102809,Ifna15,4,-1,88558245,APPRIS principal isoform [04-11-2014]
ENSMUSG00000057464,ENSMUST00000071521,Olfr1415,1,-1,92491753,APPRIS principal isoform [04-11-2014]
ENSMUSG00000043892,ENSMUST00000054201,Olfr1018,2,1,85822973,APPRIS principal isoform [04-11-2014]
ENSMUSG00000042849,ENSMUST00000189174,Olfr1414,1,-1,92518419,APPRIS principal isoform [04-11-2014]
ENSMUSG00000042849,ENSMUST00000062353,Olfr1414,1,-1,92518515,APPRIS principal isoform [04-11-2014]
ENSMUSG00000102418,ENSMUST00000179976,Sh2d1b1,1,1,170277320,APPRIS principal isoform [04-11-2014]
ENSMUSG00000001755,ENSMUST00000001806,Coasy,11,1,101082565,APPRIS principal isoform [04-11-2014]
ENSMUSG00000001755,ENSMUST00000107308,Coasy,11,1,101082625,APPRIS principal isoform [04-11-2014]
ENSMUSG00000062175,ENSMUST00000081335,Tgif2,2,1,156840007,APPRIS principal isoform [04-11-2014]
ENSMUSG00000042225,ENSMUST00000041317,Ammecr1,X,-1,142966728,APPRIS principal isoform [04-11-2014]
ENSMUSG00000049154,ENSMUST00000094156,Fam183b,11,-1,58801960,APPRIS principal isoform [04-11-2014]
ENSMUSG00000026223,ENSMUST00000027425,Itm2c,1,1,85894281,APPRIS principal isoform [04-11-2014]
ENSMUSG00000058904,ENSMUST00000074859,Olfr1413,1,1,92573125,APPRIS principal isoform [04-11-2014]
ENSMUSG00000028717,ENSMUST00000161601,Tal1,4,1,115057811,APPRIS principal isoform [04-11-2014]
ENSMUSG00000028717,ENSMUST00000162489,Tal1,4,1,115059508,APPRIS principal isoform [04-11-2014]
ENSMUSG00000028717,ENSMUST00000030489,Tal1,4,1,115056426,APPRIS principal isoform [04-11-2014]
ENSMUSG00000042677,ENSMUST00000036188,Zc3h12a,4,-1,125127840,APPRIS principal isoform [04-11-2014]
ENSMUSG00000024421,ENSMUST00000092070,Lama3,18,1,12333819,APPRIS principal isoform [04-11-2014]
ENSMUSG00000028843,ENSMUST00000030651,Sh3bgrl3,4,-1,134128789,APPRIS principal isoform [04-11-2014]
ENSMUSG00000028096,ENSMUST00000029738,Gpr89,3,-1,96905346,APPRIS principal isoform [04-11-2014]
ENSMUSG00000026377,ENSMUST00000027626,Nifk,1,1,118321839,APPRIS principal isoform [04-11-2014]
ENSMUSG00000056708,ENSMUST00000055322,Ier5,1,-1,155099636,APPRIS principal isoform [04-11-2014]
ENSMUSG00000075208,ENSMUST00000102634,Olfr1019,2,-1,85841789,APPRIS principal isoform [04-11-2014]
ENSMUSG00000075570,ENSMUST00000100482,Krt26,11,-1,99337966,APPRIS principal isoform [04-11-2014]
ENSMUSG00000046975,ENSMUST00000055840,Olfr1020,2,1,85849454,APPRIS principal isoform [04-11-2014]
ENSMUSG00000053870,ENSMUST00000066568,Fpgt,3,-1,155093403,APPRIS principal isoform [04-11-2014]
ENSMUSG00000008730,ENSMUST00000118317,Hipk1,3,-1,103791563,APPRIS principal isoform [04-11-2014]
ENSMUSG00000008730,ENSMUST00000029438,Hipk1,3,-1,103791179,APPRIS principal isoform [04-11-2014]
ENSMUSG00000049041,ENSMUST00000117510,Olfr398,11,-1,73990059,APPRIS principal isoform [04-11-2014]
ENSMUSG00000049041,ENSMUST00000053874,Olfr398,11,-1,73984606,APPRIS principal isoform [04-11-2014]
ENSMUSG00000047444,ENSMUST00000050678,Olfr139,11,-1,74045272,APPRIS principal isoform [04-11-2014]
ENSMUSG00000017588,ENSMUST00000017732,Krt27,11,-1,99351104,APPRIS principal isoform [04-11-2014]
ENSMUSG00000026471,ENSMUST00000027744,Mr1,1,-1,155146783,APPRIS principal isoform [04-11-2014]
ENSMUSG00000043692,ENSMUST00000059440,Olfr399,11,-1,74054757,APPRIS principal isoform [04-11-2014]
ENSMUSG00000057761,ENSMUST00000054736,Olfr1022,2,1,85868594,APPRIS principal isoform [04-11-2014]
ENSMUSG00000015944,ENSMUST00000016088,Gatsl2,5,1,134099711,APPRIS principal isoform [04-11-2014]
ENSMUSG00000025245,ENSMUST00000026274,Lztfl1,9,-1,123717625,APPRIS principal isoform [04-11-2014]
ENSMUSG00000028879,ENSMUST00000030698,Stx12,4,-1,132884509,APPRIS principal isoform [04-11-2014]
ENSMUSG00000050128,ENSMUST00000056408,Olfr1023,2,1,85886802,APPRIS principal isoform [04-11-2014]
ENSMUSG00000036602,ENSMUST00000167156,Alx1,10,-1,103029054,APPRIS principal isoform [04-11-2014]
ENSMUSG00000036602,ENSMUST00000040859,Alx1,10,-1,103028777,APPRIS principal isoform [04-11-2014]
ENSMUSG00000055937,ENSMUST00000006963,Krt28,11,-1,99374903,APPRIS principal isoform [04-11-2014]
ENSMUSG00000070438,ENSMUST00000082220,Olfr313,11,1,58817010,APPRIS principal isoform [04-11-2014]
ENSMUSG00000069476,ENSMUST00000178159,Zfp616,11,1,74082907,APPRIS principal isoform [04-11-2014]
ENSMUSG00000075206,ENSMUST00000099912,Olfr1024,2,-1,85905052,APPRIS principal isoform [04-11-2014]
ENSMUSG00000049608,ENSMUST00000086975,Gpr55,1,-1,85961007,APPRIS principal isoform [04-11-2014]
ENSMUSG00000011154,ENSMUST00000011298,1700026D08Rik,7,-1,83794880,APPRIS principal isoform [04-11-2014]
ENSMUSG00000057443,ENSMUST00000172843,Olfr138,17,1,38261068,APPRIS principal isoform [04-11-2014]
ENSMUSG00000057443,ENSMUST00000071871,Olfr138,17,1,38274773,APPRIS principal isoform [04-11-2014]
ENSMUSG00000096806,ENSMUST00000078217,Olfr312,11,1,58831156,APPRIS principal isoform [04-11-2014]
ENSMUSG00000039005,ENSMUST00000048096,Tlr4,4,1,66827584,APPRIS principal isoform [04-11-2014]
ENSMUSG00000033436,ENSMUST00000119010,Armcx2,X,-1,134807525,APPRIS principal isoform [04-11-2014]
ENSMUSG00000094805,ENSMUST00000071625,Olfr311,11,1,58841116,APPRIS principal isoform [04-11-2014]
ENSMUSG00000033436,ENSMUST00000113193,Armcx2,X,-1,134809221,APPRIS principal isoform [04-11-2014]
ENSMUSG00000033436,ENSMUST00000035559,Armcx2,X,-1,134808996,APPRIS principal isoform [04-11-2014]
ENSMUSG00000033436,ENSMUST00000168264,Armcx2,X,-1,134809221,APPRIS principal isoform [04-11-2014]
ENSMUSG00000049577,ENSMUST00000054052,Zfpm1,8,1,122282141,APPRIS principal isoform [04-11-2014]
ENSMUSG00000058884,ENSMUST00000077055,Olfr1025-ps1,2,1,85917927,APPRIS principal isoform [04-11-2014]
ENSMUSG00000085584,ENSMUST00000165829,Rgag1,X,1,143099594,APPRIS principal isoform [04-11-2014]
ENSMUSG00000072915,ENSMUST00000139337,Gm12258,11,1,58847158,APPRIS principal isoform [04-11-2014]
ENSMUSG00000042863,ENSMUST00000056718,Olfr1026,2,1,85923270,APPRIS principal isoform [04-11-2014]
ENSMUSG00000097084,ENSMUST00000181609,Foxl1,8,1,121127940,APPRIS principal isoform [04-11-2014]
ENSMUSG00000062585,ENSMUST00000097843,Cnr2,4,1,135895394,APPRIS principal isoform [04-11-2014]
ENSMUSG00000031182,ENSMUST00000033525,4930447F04Rik,X,-1,66304224,APPRIS principal isoform [04-11-2014]
ENSMUSG00000062585,ENSMUST00000068830,Cnr2,4,1,135911818,APPRIS principal isoform [04-11-2014]
ENSMUSG00000073012,ENSMUST00000091282,Fnd3c2,X,-1,106255376,APPRIS principal isoform [04-11-2014]
ENSMUSG00000026989,ENSMUST00000028369,Dapl1,2,1,59484653,APPRIS principal isoform [04-11-2014]
ENSMUSG00000001985,ENSMUST00000030676,Grik3,4,1,125490700,APPRIS principal isoform [04-11-2014]
ENSMUSG00000020867,ENSMUST00000041705,Spata20,11,-1,94485348,APPRIS principal isoform [04-11-2014]
ENSMUSG00000031818,ENSMUST00000034276,Cox4i1,8,1,120668222,APPRIS principal isoform [04-11-2014]
ENSMUSG00000031818,ENSMUST00000181586,Cox4i1,8,1,120668222,APPRIS principal isoform [04-11-2014]
ENSMUSG00000004233,ENSMUST00000004343,Wars2,3,1,99141068,APPRIS principal isoform [04-11-2014]
ENSMUSG00000016128,ENSMUST00000110483,Stard13,5,-1,151190269,APPRIS principal isoform [04-11-2014]
ENSMUSG00000001444,ENSMUST00000001484,Tbx21,11,-1,97115331,APPRIS principal isoform [04-11-2014]
ENSMUSG00000031258,ENSMUST00000033611,Xkrx,X,-1,134161928,APPRIS principal isoform [04-11-2014]
ENSMUSG00000034028,ENSMUST00000037142,Cd226,18,1,89197431,APPRIS principal isoform [04-11-2014]
ENSMUSG00000048378,ENSMUST00000052668,Olfr1394,11,1,49160016,APPRIS principal isoform [04-11-2014]
ENSMUSG00000052549,ENSMUST00000064476,Arl13a,X,1,134187501,APPRIS principal isoform [04-11-2014]
ENSMUSG00000034297,ENSMUST00000043624,Med13,11,-1,86357602,APPRIS principal isoform [04-11-2014]
ENSMUSG00000035891,ENSMUST00000044332,Cerk,15,-1,86186141,APPRIS principal isoform [04-11-2014]
ENSMUSG00000031257,ENSMUST00000033610,Nox1,X,-1,134111854,APPRIS principal isoform [04-11-2014]
ENSMUSG00000073811,ENSMUST00000102806,Ifna12,4,-1,88603376,APPRIS principal isoform [04-11-2014]
ENSMUSG00000010517,ENSMUST00000102724,Faf1,4,1,109676588,APPRIS principal isoform [04-11-2014]
ENSMUSG00000010751,ENSMUST00000075588,Tnfrsf22,7,-1,143649661,APPRIS principal isoform [04-11-2014]
ENSMUSG00000073940,ENSMUST00000098192,Hbb-bt,7,-1,103813996,APPRIS principal isoform [04-11-2014]
ENSMUSG00000052911,ENSMUST00000065014,Lamb2,9,1,108479857,APPRIS principal isoform [04-11-2014]
ENSMUSG00000020491,ENSMUST00000073924,2810021J22Rik,11,1,58867216,APPRIS principal isoform [04-11-2014]
ENSMUSG00000052040,ENSMUST00000063694,Klf13,7,-1,63938915,APPRIS principal isoform [04-11-2014]
ENSMUSG00000018068,ENSMUST00000018212,Ints2,11,-1,86257550,APPRIS principal isoform [04-11-2014]
ENSMUSG00000018068,ENSMUST00000108039,Ints2,11,-1,86256546,APPRIS principal isoform [04-11-2014]
ENSMUSG00000062444,ENSMUST00000082090,Ap3b2,7,-1,81493925,APPRIS principal isoform [04-11-2014]
