#Ensembl Gene ID,Ensembl Transcript ID,Associated Gene Name,Chromosome Name,Strand,Transcription Start Site (TSS),APPRIS principal isoform annotation
ENSG00000144724,ENST00000474889,PTPRG,3,1,61561911,APPRIS principal isoform [04-11-2014]
ENSG00000181852,ENST00000615206,RNF41,12,-1,56221701,APPRIS principal isoform [04-11-2014]
ENSG00000269755,ENST00000598753,CTD-3105H18.18,19,-1,12484816,APPRIS principal isoform [04-11-2014]
ENSG00000100292,ENST00000216117,HMOX1,22,1,35380835,APPRIS principal isoform [04-11-2014]
ENSG00000012048,ENST00000357654,BRCA1,17,-1,43125370,APPRIS principal isoform [04-11-2014]
ENSG00000084110,ENST00000261208,HAL,12,-1,95996365,APPRIS principal isoform [04-11-2014]
ENSG00000143228,ENST00000367900,NUF2,1,1,163321935,APPRIS principal isoform [04-11-2014]
ENSG00000183914,ENST00000572933,DNAH2,17,1,7717354,APPRIS principal isoform [04-11-2014]
ENSG00000143228,ENST00000271452,NUF2,1,1,163321954,APPRIS principal isoform [04-11-2014]
ENSG00000125492,ENST00000263610,BARHL1,9,1,132582185,APPRIS principal isoform [04-11-2014]
ENSG00000150337,ENST00000369168,FCGR1A,1,1,149782690,APPRIS principal isoform [04-11-2014]
ENSG00000125492,ENST00000542090,BARHL1,9,1,132582659,APPRIS principal isoform [04-11-2014]
ENSG00000183914,ENST00000389173,DNAH2,17,1,7719721,APPRIS principal isoform [04-11-2014]
ENSG00000167280,ENST00000579016,ENGASE,17,1,79074945,APPRIS principal isoform [04-11-2014]
ENSG00000103876,ENST00000407106,FAH,15,1,80152780,APPRIS principal isoform [04-11-2014]
ENSG00000136908,ENST00000314392,DPM2,9,-1,127938484,APPRIS principal isoform [04-11-2014]
ENSG00000115641,ENST00000393353,FHL2,2,-1,105399051,APPRIS principal isoform [04-11-2014]
ENSG00000019995,ENST00000359653,ZRANB1,10,1,124942123,APPRIS principal isoform [04-11-2014]
ENSG00000204532,ENST00000534327,ZSCAN5C,19,1,56202301,APPRIS principal isoform [04-11-2014]
ENSG00000164532,ENST00000408931,TBX20,7,-1,35254147,APPRIS principal isoform [04-11-2014]
ENSG00000233927,ENST00000600659,RPS28,19,1,8321500,APPRIS principal isoform [04-11-2014]
ENSG00000204532,ENST00000376267,ZSCAN5C,19,1,56205914,APPRIS principal isoform [04-11-2014]
ENSG00000103356,ENST00000563459,EARS2,16,-1,23557350,APPRIS principal isoform [04-11-2014]
ENSG00000103876,ENST00000261755,FAH,15,1,80152794,APPRIS principal isoform [04-11-2014]
ENSG00000187475,ENST00000338379,HIST1H1T,6,-1,26108136,APPRIS principal isoform [04-11-2014]
ENSG00000115641,ENST00000393352,FHL2,2,-1,105438503,APPRIS principal isoform [04-11-2014]
ENSG00000115641,ENST00000322142,FHL2,2,-1,105399061,APPRIS principal isoform [04-11-2014]
ENSG00000103876,ENST00000561421,FAH,15,1,80152897,APPRIS principal isoform [04-11-2014]
ENSG00000178229,ENST00000321545,ZNF543,19,1,57320509,APPRIS principal isoform [04-11-2014]
ENSG00000115641,ENST00000409807,FHL2,2,-1,105396957,APPRIS principal isoform [04-11-2014]
ENSG00000171489,ENST00000376940,SPACA5,X,1,48007796,APPRIS principal isoform [04-11-2014]
ENSG00000243251,ENST00000374127,PGBD3,10,-1,49524227,APPRIS principal isoform [04-11-2014]
ENSG00000115641,ENST00000408995,FHL2,2,-1,105399050,APPRIS principal isoform [04-11-2014]
ENSG00000171489,ENST00000304355,SPACA5,X,1,48004336,APPRIS principal isoform [04-11-2014]
ENSG00000132661,ENST00000254998,NXT1,20,1,23350736,APPRIS principal isoform [04-11-2014]
ENSG00000160882,ENST00000292427,CYP11B1,8,-1,142879846,APPRIS principal isoform [04-11-2014]
ENSG00000221837,ENST00000397911,KRTAP10-9,21,1,44627123,APPRIS principal isoform [04-11-2014]
ENSG00000188039,ENST00000552788,NWD1,19,1,16731198,APPRIS principal isoform [04-11-2014]
ENSG00000080166,ENST00000377028,DCT,13,-1,94479669,APPRIS principal isoform [04-11-2014]
ENSG00000144741,ENST00000354883,SLC25A26,3,1,66133610,APPRIS principal isoform [04-11-2014]
ENSG00000103356,ENST00000449606,EARS2,16,-1,23557375,APPRIS principal isoform [04-11-2014]
ENSG00000163328,ENST00000392552,GPR155,2,-1,174487080,APPRIS principal isoform [04-11-2014]
ENSG00000170348,ENST00000303575,TMED10,14,-1,75176631,APPRIS principal isoform [04-11-2014]
ENSG00000023228,ENST00000233190,NDUFS1,2,-1,206159603,APPRIS principal isoform [04-11-2014]
ENSG00000103021,ENST00000219299,CCDC113,16,1,58249936,APPRIS principal isoform [04-11-2014]
ENSG00000155660,ENST00000286091,PDIA4,7,-1,149028641,APPRIS principal isoform [04-11-2014]
ENSG00000113742,ENST00000265085,CPEB4,5,1,173888280,APPRIS principal isoform [04-11-2014]
ENSG00000163328,ENST00000392551,GPR155,2,-1,174487094,APPRIS principal isoform [04-11-2014]
ENSG00000151779,ENST00000281513,NBAS,2,-1,15561330,APPRIS principal isoform [04-11-2014]
ENSG00000144040,ENST00000272433,SFXN5,2,-1,73071836,APPRIS principal isoform [04-11-2014]
ENSG00000188282,ENST00000344321,RUFY4,2,1,218070496,APPRIS principal isoform [04-11-2014]
ENSG00000064692,ENST00000261368,SNCAIP,5,1,122312069,APPRIS principal isoform [04-11-2014]
ENSG00000163328,ENST00000295500,GPR155,2,-1,174487037,APPRIS principal isoform [04-11-2014]
ENSG00000240694,ENST00000522362,PNMA2,8,-1,26514092,APPRIS principal isoform [04-11-2014]
ENSG00000141542,ENST00000571995,RAB40B,17,-1,82698728,APPRIS principal isoform [04-11-2014]
ENSG00000023228,ENST00000449699,NDUFS1,2,-1,206159194,APPRIS principal isoform [04-11-2014]
ENSG00000156140,ENST00000286657,ADAMTS3,4,-1,72568799,APPRIS principal isoform [04-11-2014]
ENSG00000132681,ENST00000368081,ATP1A4,1,1,160151570,APPRIS principal isoform [04-11-2014]
ENSG00000145423,ENST00000274063,SFRP2,4,-1,153789120,APPRIS principal isoform [04-11-2014]
ENSG00000130762,ENST00000378378,ARHGEF16,1,1,3454426,APPRIS principal isoform [04-11-2014]
ENSG00000153531,ENST00000375418,ADPRHL1,13,-1,113453524,APPRIS principal isoform [04-11-2014]
ENSG00000156140,ENST00000622135,ADAMTS3,4,-1,72568796,APPRIS principal isoform [04-11-2014]
ENSG00000121892,ENST00000303538,PDS5A,4,-1,39977956,APPRIS principal isoform [04-11-2014]
ENSG00000115474,ENST00000233826,KCNJ13,2,-1,232776568,APPRIS principal isoform [04-11-2014]
ENSG00000115474,ENST00000410029,KCNJ13,2,-1,232771405,APPRIS principal isoform [04-11-2014]
ENSG00000131771,ENST00000580825,PPP1R1B,17,1,39626740,APPRIS principal isoform [04-11-2014]
ENSG00000120451,ENST00000265909,SNX19,11,-1,130916509,APPRIS principal isoform [04-11-2014]
ENSG00000274267,ENST00000621411,HIST1H3B,6,-1,26032060,APPRIS principal isoform [04-11-2014]
ENSG00000187837,ENST00000343677,HIST1H1C,6,-1,26056428,APPRIS principal isoform [04-11-2014]
ENSG00000129214,ENST00000380450,SHBG,17,1,7630142,APPRIS principal isoform [04-11-2014]
ENSG00000131771,ENST00000254079,PPP1R1B,17,1,39626924,APPRIS principal isoform [04-11-2014]
ENSG00000147471,ENST00000328195,PROSC,8,1,37762593,APPRIS principal isoform [04-11-2014]
ENSG00000105647,ENST00000222254,PIK3R2,19,1,18153118,APPRIS principal isoform [04-11-2014]
ENSG00000171711,ENST00000302247,DEFB4A,8,1,7894629,APPRIS principal isoform [04-11-2014]
ENSG00000278272,ENST00000612966,HIST1H3C,6,1,26045411,APPRIS principal isoform [04-11-2014]
ENSG00000100191,ENST00000266086,SLC5A4,22,-1,32255341,APPRIS principal isoform [04-11-2014]
ENSG00000136698,ENST00000259216,CFC1,2,-1,130599550,APPRIS principal isoform [04-11-2014]
ENSG00000137818,ENST00000260379,RPLP1,15,1,69452784,APPRIS principal isoform [04-11-2014]
ENSG00000105647,ENST00000617130,PIK3R2,19,1,18155880,APPRIS principal isoform [04-11-2014]
ENSG00000183153,ENST00000578689,GJD3,17,-1,40363815,APPRIS principal isoform [04-11-2014]
ENSG00000205420,ENST00000330722,KRT6A,12,-1,52493257,APPRIS principal isoform [04-11-2014]
ENSG00000102309,ENST00000373669,PIN4,X,1,72181679,APPRIS principal isoform [04-11-2014]
ENSG00000051523,ENST00000261623,CYBA,16,-1,88651152,APPRIS principal isoform [04-11-2014]
ENSG00000205981,ENST00000382564,DNAJC19,3,-1,180989773,APPRIS principal isoform [04-11-2014]
ENSG00000180573,ENST00000314088,HIST1H2AC,6,1,26124145,APPRIS principal isoform [04-11-2014]
ENSG00000180573,ENST00000602637,HIST1H2AC,6,1,26124203,APPRIS principal isoform [04-11-2014]
ENSG00000103966,ENST00000220325,EHD4,15,-1,41972578,APPRIS principal isoform [04-11-2014]
ENSG00000180573,ENST00000377791,HIST1H2AC,6,1,26124145,APPRIS principal isoform [04-11-2014]
ENSG00000125730,ENST00000245907,C3,19,-1,6720682,APPRIS principal isoform [04-11-2014]
ENSG00000155962,ENST00000369449,CLIC2,X,-1,155334646,APPRIS principal isoform [04-11-2014]
ENSG00000170608,ENST00000302177,FOXA3,19,1,45864260,APPRIS principal isoform [04-11-2014]
ENSG00000135537,ENST00000368977,LACE1,6,1,108294894,APPRIS principal isoform [04-11-2014]
ENSG00000176894,ENST00000317479,PXMP2,12,1,132687606,APPRIS principal isoform [04-11-2014]
ENSG00000169271,ENST00000302005,HSPB3,5,1,54455601,APPRIS principal isoform [04-11-2014]
ENSG00000081923,ENST00000283684,ATP8B1,18,-1,57731807,APPRIS principal isoform [04-11-2014]
ENSG00000101391,ENST00000346416,CDK5RAP1,20,-1,33401561,APPRIS principal isoform [04-11-2014]
ENSG00000166012,ENST00000323981,TAF1D,11,-1,93741494,APPRIS principal isoform [04-11-2014]
ENSG00000166012,ENST00000526015,TAF1D,11,-1,93741493,APPRIS principal isoform [04-11-2014]
ENSG00000081923,ENST00000536015,ATP8B1,18,-1,57803095,APPRIS principal isoform [04-11-2014]
ENSG00000102178,ENST00000369660,UBL4A,X,-1,154486670,APPRIS principal isoform [04-11-2014]
ENSG00000168621,ENST00000326524,GDNF,5,-1,37839680,APPRIS principal isoform [04-11-2014]
ENSG00000215269,ENST00000445148,GAGE12G,X,1,49570434,APPRIS principal isoform [04-11-2014]
ENSG00000249222,ENST00000505920,ATP5L2,22,-1,42640601,APPRIS principal isoform [04-11-2014]
ENSG00000127951,ENST00000248598,FGL2,7,-1,77199826,APPRIS principal isoform [04-11-2014]
ENSG00000176125,ENST00000388761,UFSP1,7,-1,100889718,APPRIS principal isoform [04-11-2014]
ENSG00000206384,ENST00000358511,COL6A6,3,1,130560334,APPRIS principal isoform [04-11-2014]
ENSG00000180964,ENST00000360000,TCEAL8,X,-1,103255185,APPRIS principal isoform [04-11-2014]
ENSG00000166233,ENST00000379887,ARIH1,15,1,72474326,APPRIS principal isoform [04-11-2014]
ENSG00000176787,ENST00000321522,OR52E2,11,-1,5059627,APPRIS principal isoform [04-11-2014]
ENSG00000204519,ENST00000282296,ZNF551,19,1,57681979,APPRIS principal isoform [04-11-2014]
ENSG00000180964,ENST00000372685,TCEAL8,X,-1,103255203,APPRIS principal isoform [04-11-2014]
ENSG00000173674,ENST00000379607,EIF1AX,X,-1,20141844,APPRIS principal isoform [04-11-2014]
ENSG00000176974,ENST00000316694,SHMT1,17,-1,18363487,APPRIS principal isoform [04-11-2014]
ENSG00000159592,ENST00000290795,GPBP1L1,1,-1,45686536,APPRIS principal isoform [04-11-2014]
ENSG00000166012,ENST00000448108,TAF1D,11,-1,93741945,APPRIS principal isoform [04-11-2014]
ENSG00000134061,ENST00000256447,CD180,5,-1,67196799,APPRIS principal isoform [04-11-2014]
ENSG00000140543,ENST00000268148,DET1,15,-1,88546675,APPRIS principal isoform [04-11-2014]
ENSG00000181291,ENST00000321639,TMEM132E,17,1,34580749,APPRIS principal isoform [04-11-2014]
ENSG00000187123,ENST00000409381,LYPD6,2,1,149329985,APPRIS principal isoform [04-11-2014]
ENSG00000116791,ENST00000340866,CRYZ,1,-1,74733030,APPRIS principal isoform [04-11-2014]
ENSG00000137522,ENST00000361756,RNF121,11,1,71928701,APPRIS principal isoform [04-11-2014]
ENSG00000130309,ENST00000252599,COLGALT1,19,1,17555594,APPRIS principal isoform [04-11-2014]
ENSG00000187123,ENST00000334166,LYPD6,2,1,149330537,APPRIS principal isoform [04-11-2014]
ENSG00000204217,ENST00000374580,BMPR2,2,1,202376936,APPRIS principal isoform [04-11-2014]
ENSG00000126768,ENST00000376582,TIMM17B,X,-1,48898143,APPRIS principal isoform [04-11-2014]
ENSG00000101558,ENST00000400000,VAPA,18,1,9914002,APPRIS principal isoform [04-11-2014]
ENSG00000002726,ENST00000493429,AOC1,7,1,150824627,APPRIS principal isoform [04-11-2014]
ENSG00000116791,ENST00000417775,CRYZ,1,-1,74733408,APPRIS principal isoform [04-11-2014]
ENSG00000159592,ENST00000355105,GPBP1L1,1,-1,45686630,APPRIS principal isoform [04-11-2014]
ENSG00000002726,ENST00000467291,AOC1,7,1,150826393,APPRIS principal isoform [04-11-2014]
ENSG00000144815,ENST00000273347,NXPE3,3,1,101779230,APPRIS principal isoform [04-11-2014]
ENSG00000116489,ENST00000263168,CAPZA1,1,1,112619173,APPRIS principal isoform [04-11-2014]
ENSG00000146963,ENST00000354926,C7orf55-LUC7L2,7,1,139359908,APPRIS principal isoform [04-11-2014]
ENSG00000002726,ENST00000360937,AOC1,7,1,150852477,APPRIS principal isoform [04-11-2014]
ENSG00000123576,ENST00000372588,ESX1,X,-1,104254933,APPRIS principal isoform [04-11-2014]
ENSG00000144815,ENST00000491511,NXPE3,3,1,101779442,APPRIS principal isoform [04-11-2014]
ENSG00000184719,ENST00000331772,RNLS,10,-1,88583213,APPRIS principal isoform [04-11-2014]
ENSG00000144815,ENST00000477909,NXPE3,3,1,101781706,APPRIS principal isoform [04-11-2014]
ENSG00000091010,ENST00000230732,POU4F3,5,1,146339024,APPRIS principal isoform [04-11-2014]
ENSG00000144815,ENST00000422132,NXPE3,3,1,101785400,APPRIS principal isoform [04-11-2014]
ENSG00000174990,ENST00000309893,CA5A,16,-1,87936516,APPRIS principal isoform [04-11-2014]
ENSG00000249709,ENST00000339282,ZNF564,19,-1,12551529,APPRIS principal isoform [04-11-2014]
ENSG00000107104,ENST00000382303,KANK1,9,1,470291,APPRIS principal isoform [04-11-2014]
ENSG00000151846,ENST00000281589,PABPC3,13,1,25095868,APPRIS principal isoform [04-11-2014]
ENSG00000113083,ENST00000231004,LOX,5,-1,122078285,APPRIS principal isoform [04-11-2014]
ENSG00000186364,ENST00000334513,NUDT17,1,1,145845629,APPRIS principal isoform [04-11-2014]
ENSG00000143786,ENST00000272133,CNIH3,1,1,224616293,APPRIS principal isoform [04-11-2014]
ENSG00000069974,ENST00000396307,RAB27A,15,-1,55270394,APPRIS principal isoform [04-11-2014]
ENSG00000107104,ENST00000382297,KANK1,9,1,504716,APPRIS principal isoform [04-11-2014]
ENSG00000143919,ENST00000378494,CAMKMT,2,1,44361964,APPRIS principal isoform [04-11-2014]
ENSG00000136487,ENST00000423893,GH2,17,-1,63881863,APPRIS principal isoform [04-11-2014]
ENSG00000069974,ENST00000564609,RAB27A,15,-1,55270286,APPRIS principal isoform [04-11-2014]
ENSG00000069974,ENST00000569493,RAB27A,15,-1,55270909,APPRIS principal isoform [04-11-2014]
ENSG00000134245,ENST00000369684,WNT2B,1,1,112508778,APPRIS principal isoform [04-11-2014]
ENSG00000065413,ENST00000282272,ANKRD44,2,-1,197310797,APPRIS principal isoform [04-11-2014]
ENSG00000107104,ENST00000619269,KANK1,9,1,504695,APPRIS principal isoform [04-11-2014]
ENSG00000069974,ENST00000336787,RAB27A,15,-1,55289815,APPRIS principal isoform [04-11-2014]
ENSG00000090013,ENST00000263368,BLVRB,19,-1,40465840,APPRIS principal isoform [04-11-2014]
ENSG00000165215,ENST00000395145,CLDN3,7,-1,73770270,APPRIS principal isoform [04-11-2014]
ENSG00000123374,ENST00000266970,CDK2,12,1,55966769,APPRIS principal isoform [04-11-2014]
ENSG00000139405,ENST00000549621,RITA1,12,1,113185526,APPRIS principal isoform [04-11-2014]
ENSG00000135605,ENST00000381501,TEC,4,-1,48269864,APPRIS principal isoform [04-11-2014]
ENSG00000139405,ENST00000548278,RITA1,12,1,113185526,APPRIS principal isoform [04-11-2014]
ENSG00000159217,ENST00000290341,IGF2BP1,17,1,48997412,APPRIS principal isoform [04-11-2014]
ENSG00000167210,ENST00000536736,LOXHD1,18,-1,46657033,APPRIS principal isoform [04-11-2014]
ENSG00000122042,ENST00000380680,UBL3,13,-1,29850684,APPRIS principal isoform [04-11-2014]
ENSG00000047932,ENST00000052569,GOPC,6,-1,117602528,APPRIS principal isoform [04-11-2014]
ENSG00000032742,ENST00000351808,IFT88,13,1,20567069,APPRIS principal isoform [04-11-2014]
ENSG00000249115,ENST00000203166,HAUS5,19,1,35612770,APPRIS principal isoform [04-11-2014]
ENSG00000150656,ENST00000358821,CNDP1,18,1,74534440,APPRIS principal isoform [04-11-2014]
ENSG00000198176,ENST00000375370,TFDP1,13,1,113584741,APPRIS principal isoform [04-11-2014]
ENSG00000257411,ENST00000548861,RP11-603J24.9,12,1,56101331,APPRIS principal isoform [04-11-2014]
ENSG00000116785,ENST00000367425,CFHR3,1,1,196774795,APPRIS principal isoform [04-11-2014]
ENSG00000116641,ENST00000340370,DOCK7,1,-1,62688282,APPRIS principal isoform [04-11-2014]
ENSG00000101222,ENST00000379756,SPEF1,20,-1,3781448,APPRIS principal isoform [04-11-2014]
ENSG00000164128,ENST00000296533,NPY1R,4,-1,163332862,APPRIS principal isoform [04-11-2014]
ENSG00000126878,ENST00000247291,AIF1L,9,1,131096542,APPRIS principal isoform [04-11-2014]
ENSG00000117419,ENST00000372257,ERI3,1,-1,44355208,APPRIS principal isoform [04-11-2014]
ENSG00000184032,ENST00000330798,KRTAP20-2,21,1,30635236,APPRIS principal isoform [04-11-2014]
ENSG00000170703,ENST00000393382,TTLL6,17,-1,48817214,APPRIS principal isoform [04-11-2014]
ENSG00000162613,ENST00000370768,FUBP1,1,-1,77979086,APPRIS principal isoform [04-11-2014]
ENSG00000168003,ENST00000377889,SLC3A2,11,1,62856144,APPRIS principal isoform [04-11-2014]
ENSG00000162981,ENST00000295092,FAM84A,2,1,14632686,APPRIS principal isoform [04-11-2014]
ENSG00000170509,ENST00000328546,HSD17B13,4,-1,87322906,APPRIS principal isoform [04-11-2014]
ENSG00000121858,ENST00000241261,TNFSF10,3,-1,172523507,APPRIS principal isoform [04-11-2014]
ENSG00000162981,ENST00000331243,FAM84A,2,1,14632700,APPRIS principal isoform [04-11-2014]
ENSG00000172292,ENST00000305747,CERS6,2,1,168455862,APPRIS principal isoform [04-11-2014]
ENSG00000160951,ENST00000292513,PTGER1,19,-1,14475362,APPRIS principal isoform [04-11-2014]
ENSG00000211640,ENST00000390285,IGLV6-57,22,1,22195713,APPRIS principal isoform [04-11-2014]
ENSG00000130829,ENST00000370167,DUSP9,X,1,153642534,APPRIS principal isoform [04-11-2014]
ENSG00000087245,ENST00000219070,MMP2,16,1,55478971,APPRIS principal isoform [04-11-2014]
ENSG00000130829,ENST00000342782,DUSP9,X,1,153647196,APPRIS principal isoform [04-11-2014]
ENSG00000216649,ENST00000381698,GAGE12E,X,1,49551333,APPRIS principal isoform [04-11-2014]
ENSG00000174748,ENST00000307839,RPL15,3,1,23916545,APPRIS principal isoform [04-11-2014]
ENSG00000105321,ENST00000221922,CCDC9,19,1,47256459,APPRIS principal isoform [04-11-2014]
ENSG00000174748,ENST00000413699,RPL15,3,1,23917131,APPRIS principal isoform [04-11-2014]
ENSG00000170604,ENST00000302165,IRF2BP1,19,-1,45886170,APPRIS principal isoform [04-11-2014]
ENSG00000174748,ENST00000415719,RPL15,3,1,23917148,APPRIS principal isoform [04-11-2014]
ENSG00000120697,ENST00000239891,ALG5,13,-1,36999367,APPRIS principal isoform [04-11-2014]
ENSG00000136710,ENST00000259229,CCDC115,2,-1,130342349,APPRIS principal isoform [04-11-2014]
ENSG00000174996,ENST00000394067,KLC2,11,1,66257703,APPRIS principal isoform [04-11-2014]
ENSG00000174748,ENST00000435882,RPL15,3,1,23917148,APPRIS principal isoform [04-11-2014]
ENSG00000174996,ENST00000316924,KLC2,11,1,66257703,APPRIS principal isoform [04-11-2014]
ENSG00000174748,ENST00000354811,RPL15,3,1,23917705,APPRIS principal isoform [04-11-2014]
ENSG00000116670,ENST00000235310,MAD2L2,1,-1,11691650,APPRIS principal isoform [04-11-2014]
ENSG00000213967,ENST00000322487,ZNF726,19,1,23914882,APPRIS principal isoform [04-11-2014]
ENSG00000100243,ENST00000352397,CYB5R3,22,-1,42649568,APPRIS principal isoform [04-11-2014]
ENSG00000174748,ENST00000611050,RPL15,3,1,23916804,APPRIS principal isoform [04-11-2014]
ENSG00000251546,ENST00000448155,IGKV1D-39,2,1,89862482,APPRIS principal isoform [04-11-2014]
ENSG00000265354,ENST00000580018,TIMM23,10,1,45972449,APPRIS principal isoform [04-11-2014]
ENSG00000116670,ENST00000376667,MAD2L2,1,-1,11691609,APPRIS principal isoform [04-11-2014]
ENSG00000174996,ENST00000417856,KLC2,11,1,66257294,APPRIS principal isoform [04-11-2014]
ENSG00000149735,ENST00000279168,GPHA2,11,-1,64935888,APPRIS principal isoform [04-11-2014]
ENSG00000116670,ENST00000376692,MAD2L2,1,-1,11681214,APPRIS principal isoform [04-11-2014]
ENSG00000149735,ENST00000533257,GPHA2,11,-1,64935523,APPRIS principal isoform [04-11-2014]
ENSG00000102891,ENST00000219162,MT4,16,1,56565049,APPRIS principal isoform [04-11-2014]
ENSG00000140107,ENST00000361529,SLC25A47,14,1,100323337,APPRIS principal isoform [04-11-2014]
ENSG00000143341,ENST00000271588,HMCN1,1,1,185734551,APPRIS principal isoform [04-11-2014]
ENSG00000255154,ENST00000477305,RPP14,3,1,58306272,APPRIS principal isoform [04-11-2014]
ENSG00000255154,ENST00000481972,RPP14,3,1,58306314,APPRIS principal isoform [04-11-2014]
ENSG00000255154,ENST00000461393,RPP14,3,1,58306520,APPRIS principal isoform [04-11-2014]
ENSG00000182263,ENST00000333129,FIGN,2,-1,163736007,APPRIS principal isoform [04-11-2014]
ENSG00000174482,ENST00000379992,LINGO2,9,-1,28670285,APPRIS principal isoform [04-11-2014]
ENSG00000271321,ENST00000470691,CTAGE6,7,-1,143757696,APPRIS principal isoform [04-11-2014]
ENSG00000174482,ENST00000308675,LINGO2,9,-1,28670285,APPRIS principal isoform [04-11-2014]
ENSG00000174482,ENST00000613945,LINGO2,9,-1,28670286,APPRIS principal isoform [04-11-2014]
ENSG00000101161,ENST00000266079,PRPF6,20,1,63981135,APPRIS principal isoform [04-11-2014]
ENSG00000164897,ENST00000297533,TMUB1,7,-1,151083546,APPRIS principal isoform [04-11-2014]
ENSG00000188229,ENST00000340384,TUBB4B,9,1,137241213,APPRIS principal isoform [04-11-2014]
ENSG00000008869,ENST00000233099,HEATR5B,2,-1,37084342,APPRIS principal isoform [04-11-2014]
ENSG00000164897,ENST00000392818,TMUB1,7,-1,151083091,APPRIS principal isoform [04-11-2014]
ENSG00000164897,ENST00000462940,TMUB1,7,-1,151082908,APPRIS principal isoform [04-11-2014]
ENSG00000164897,ENST00000482202,TMUB1,7,-1,151083400,APPRIS principal isoform [04-11-2014]
ENSG00000139618,ENST00000380152,BRCA2,13,1,32315474,APPRIS principal isoform [04-11-2014]
ENSG00000164897,ENST00000476627,TMUB1,7,-1,151083232,APPRIS principal isoform [04-11-2014]
ENSG00000164305,ENST00000308394,CASP3,4,-1,184649475,APPRIS principal isoform [04-11-2014]
ENSG00000095380,ENST00000210444,NANS,9,1,98056739,APPRIS principal isoform [04-11-2014]
ENSG00000173302,ENST00000309926,GPR148,2,1,130729070,APPRIS principal isoform [04-11-2014]
ENSG00000164305,ENST00000523916,CASP3,4,-1,184649509,APPRIS principal isoform [04-11-2014]
ENSG00000143167,ENST00000367868,GPA33,1,-1,167090631,APPRIS principal isoform [04-11-2014]
ENSG00000180596,ENST00000314332,HIST1H2BC,6,-1,26123910,APPRIS principal isoform [04-11-2014]
ENSG00000139618,ENST00000544455,BRCA2,13,1,32315480,APPRIS principal isoform [04-11-2014]
ENSG00000180596,ENST00000396984,HIST1H2BC,6,-1,26123926,APPRIS principal isoform [04-11-2014]
ENSG00000141655,ENST00000586569,TNFRSF11A,18,1,62325315,APPRIS principal isoform [04-11-2014]
ENSG00000007341,ENST00000343210,ST7L,1,-1,112619189,APPRIS principal isoform [04-11-2014]
ENSG00000103479,ENST00000262133,RBL2,16,1,53434420,APPRIS principal isoform [04-11-2014]
ENSG00000182700,ENST00000333305,IGIP,5,1,140125935,APPRIS principal isoform [04-11-2014]
ENSG00000165462,ENST00000298231,PHOX2A,11,-1,72244176,APPRIS principal isoform [04-11-2014]
ENSG00000219435,ENST00000539943,TEX40,11,1,64300446,APPRIS principal isoform [04-11-2014]
ENSG00000277586,ENST00000610854,NEFL,8,-1,24957110,APPRIS principal isoform [04-11-2014]
ENSG00000249459,ENST00000545289,ZNF286B,17,-1,18682259,APPRIS principal isoform [04-11-2014]
ENSG00000085788,ENST00000397166,DDHD2,8,1,38231343,APPRIS principal isoform [04-11-2014]
ENSG00000162458,ENST00000375771,FBLIM1,1,1,15756659,APPRIS principal isoform [04-11-2014]
ENSG00000075568,ENST00000186436,TMEM131,2,-1,97995891,APPRIS principal isoform [04-11-2014]
ENSG00000144659,ENST00000273158,SLC25A38,3,1,39383348,APPRIS principal isoform [04-11-2014]
ENSG00000162458,ENST00000375766,FBLIM1,1,1,15758419,APPRIS principal isoform [04-11-2014]
ENSG00000131389,ENST00000622186,SLC6A6,3,1,14402576,APPRIS principal isoform [04-11-2014]
ENSG00000101842,ENST00000217957,VSIG1,X,1,108045014,APPRIS principal isoform [04-11-2014]
ENSG00000085788,ENST00000520272,DDHD2,8,1,38231953,APPRIS principal isoform [04-11-2014]
ENSG00000115738,ENST00000234091,ID2,2,1,8678845,APPRIS principal isoform [04-11-2014]
ENSG00000115738,ENST00000331129,ID2,2,1,8682056,APPRIS principal isoform [04-11-2014]
ENSG00000128607,ENST00000335420,KLHDC10,7,1,130070510,APPRIS principal isoform [04-11-2014]
ENSG00000115738,ENST00000396290,ID2,2,1,8681983,APPRIS principal isoform [04-11-2014]
ENSG00000136457,ENST00000508540,CHAD,17,-1,50468966,APPRIS principal isoform [04-11-2014]
ENSG00000212643,ENST00000391338,ZRSR1,5,1,112891422,APPRIS principal isoform [04-11-2014]
ENSG00000136457,ENST00000258969,CHAD,17,-1,50468906,APPRIS principal isoform [04-11-2014]
ENSG00000128510,ENST00000222482,CPA4,7,1,130293153,APPRIS principal isoform [04-11-2014]
ENSG00000211638,ENST00000390283,IGLV8-61,22,1,22098700,APPRIS principal isoform [04-11-2014]
ENSG00000143891,ENST00000272252,GALM,2,1,38665910,APPRIS principal isoform [04-11-2014]
ENSG00000223501,ENST00000445902,VPS52,6,-1,33271894,APPRIS principal isoform [04-11-2014]
ENSG00000108055,ENST00000361804,SMC3,10,1,110567691,APPRIS principal isoform [04-11-2014]
ENSG00000162923,ENST00000414423,WDR26,1,-1,224434299,APPRIS principal isoform [04-11-2014]
ENSG00000142484,ENST00000270560,TM4SF5,17,1,4771892,APPRIS principal isoform [04-11-2014]
ENSG00000105185,ENST00000590247,PDCD5,19,1,32581068,APPRIS principal isoform [04-11-2014]
ENSG00000174891,ENST00000480820,RSRC1,3,1,158105855,APPRIS principal isoform [04-11-2014]
