#Ensembl Gene ID,Ensembl Transcript ID,Associated Gene Name,Chromosome Name,Strand,Transcription Start Site (TSS),APPRIS principal isoform annotation
ENSMUSG00000029255,ENSMUST00000094654,Gnrhr,5,-1,86197846,
ENSMUSG00000039952,ENSMUST00000080435,Dag1,9,-1,108263815,APPRIS principal isoform [04-11-2014]
ENSMUSG00000039952,ENSMUST00000166905,Dag1,9,-1,108263918,APPRIS principal isoform [04-11-2014]
ENSMUSG00000039952,ENSMUST00000171412,Dag1,9,-1,108263736,APPRIS principal isoform [04-11-2014]
ENSMUSG00000039952,ENSMUST00000195429,Dag1,9,-1,108263751,
ENSMUSG00000039952,ENSMUST00000194698,Dag1,9,-1,108263709,
ENSMUSG00000028923,ENSMUST00000030760,Necap2,4,-1,141078357,APPRIS principal isoform [04-11-2014]
ENSMUSG00000034165,ENSMUST00000183044,Ccnd3,17,1,47505119,APPRIS principal isoform [04-11-2014]
ENSMUSG00000034165,ENSMUST00000037333,Ccnd3,17,1,47505128,APPRIS principal isoform [04-11-2014]
ENSMUSG00000034165,ENSMUST00000183177,Ccnd3,17,1,47505149,APPRIS principal isoform [04-11-2014]
ENSMUSG00000042213,ENSMUST00000036503,Zfand4,6,1,116264222,
ENSMUSG00000027434,ENSMUST00000109970,Nkx2-2,2,-1,147186101,
ENSMUSG00000042213,ENSMUST00000069169,Zfand4,6,1,116266532,
ENSMUSG00000034165,ENSMUST00000182848,Ccnd3,17,1,47505156,
ENSMUSG00000018736,ENSMUST00000018880,Ndel1,11,-1,68853135,APPRIS principal isoform [04-11-2014]
ENSMUSG00000027434,ENSMUST00000067075,Nkx2-2,2,-1,147186404,APPRIS principal isoform [04-11-2014]
ENSMUSG00000042213,ENSMUST00000112900,Zfand4,6,1,116264222,APPRIS principal isoform [04-11-2014]
ENSMUSG00000018736,ENSMUST00000101017,Ndel1,11,-1,68871858,
ENSMUSG00000034165,ENSMUST00000182935,Ccnd3,17,1,47505231,
ENSMUSG00000018736,ENSMUST00000108672,Ndel1,11,-1,68853041,
ENSMUSG00000034165,ENSMUST00000182506,Ccnd3,17,1,47505241,
ENSMUSG00000034165,ENSMUST00000182209,Ccnd3,17,1,47593470,APPRIS principal isoform [04-11-2014]
ENSMUSG00000062791,ENSMUST00000096332,Gm382,X,1,127039972,APPRIS principal isoform [04-11-2014]
ENSMUSG00000034165,ENSMUST00000182874,Ccnd3,17,1,47593529,
ENSMUSG00000034165,ENSMUST00000183158,Ccnd3,17,1,47594313,
ENSMUSG00000034165,ENSMUST00000182846,Ccnd3,17,1,47594756,
ENSMUSG00000049815,ENSMUST00000051530,4921511C20Rik,X,1,127394293,APPRIS principal isoform [04-11-2014]
ENSMUSG00000072814,ENSMUST00000154086,Gm7982,5,1,95742014,
ENSMUSG00000031074,ENSMUST00000155320,Fgf3,7,1,144838083,
ENSMUSG00000072814,ENSMUST00000136313,Gm7982,5,1,95743794,
ENSMUSG00000031074,ENSMUST00000105898,Fgf3,7,1,144838595,APPRIS principal isoform [04-11-2014]
ENSMUSG00000072814,ENSMUST00000101011,Gm7982,5,1,95743822,
ENSMUSG00000034165,ENSMUST00000182539,Ccnd3,17,1,47596068,
ENSMUSG00000034165,ENSMUST00000183256,Ccnd3,17,1,47596324,
ENSMUSG00000034165,ENSMUST00000183206,Ccnd3,17,1,47597164,
ENSMUSG00000034165,ENSMUST00000171031,Ccnd3,17,1,47505051,APPRIS principal isoform [04-11-2014]
ENSMUSG00000079343,ENSMUST00000068797,C1s2,6,-1,124636085,APPRIS principal isoform [04-11-2014]
ENSMUSG00000028125,ENSMUST00000013995,Abca4,3,1,122044443,APPRIS principal isoform [04-11-2014]
ENSMUSG00000030206,ENSMUST00000087729,Gsg1,6,-1,135247965,
ENSMUSG00000020777,ENSMUST00000066587,Acox1,11,-1,116199045,
ENSMUSG00000030206,ENSMUST00000111909,Gsg1,6,-1,135254170,
ENSMUSG00000030206,ENSMUST00000111911,Gsg1,6,-1,135254326,
ENSMUSG00000003868,ENSMUST00000033087,Ruvbl2,7,-1,45438096,APPRIS principal isoform [04-11-2014]
ENSMUSG00000020777,ENSMUST00000072948,Acox1,11,-1,116198801,
ENSMUSG00000020777,ENSMUST00000148601,Acox1,11,-1,116189575,
ENSMUSG00000030206,ENSMUST00000111910,Gsg1,6,-1,135254351,
ENSMUSG00000003868,ENSMUST00000107771,Ruvbl2,7,-1,45434623,APPRIS principal isoform [04-11-2014]
ENSMUSG00000057378,ENSMUST00000080673,Ryr3,2,-1,113217051,APPRIS principal isoform [04-11-2014]
ENSMUSG00000003868,ENSMUST00000141761,Ruvbl2,7,-1,45434709,
ENSMUSG00000030228,ENSMUST00000188066,Pik3c2g,6,1,139587221,
ENSMUSG00000030228,ENSMUST00000190962,Pik3c2g,6,1,139587237,
ENSMUSG00000030228,ENSMUST00000187618,Pik3c2g,6,1,139599480,
ENSMUSG00000030228,ENSMUST00000185968,Pik3c2g,6,1,139614071,
ENSMUSG00000029580,ENSMUST00000100497,Actb,5,-1,142906754,APPRIS principal isoform [04-11-2014]
ENSMUSG00000026578,ENSMUST00000027867,Ccdc181,1,1,164275585,APPRIS principal isoform [04-11-2014]
ENSMUSG00000029580,ENSMUST00000167721,Actb,5,-1,142906702,
ENSMUSG00000029580,ENSMUST00000171419,Actb,5,-1,142905821,
ENSMUSG00000057378,ENSMUST00000091818,Ryr3,2,-1,113030331,
ENSMUSG00000029580,ENSMUST00000163829,Actb,5,-1,142906722,
ENSMUSG00000029580,ENSMUST00000106216,Actb,5,-1,142905937,
ENSMUSG00000036749,ENSMUST00000035757,Pramel5,4,-1,144280466,APPRIS principal isoform [04-11-2014]
ENSMUSG00000036749,ENSMUST00000105752,Pramel5,4,-1,144274027,APPRIS principal isoform [04-11-2014]
ENSMUSG00000024052,ENSMUST00000156570,Lpin2,17,1,71183556,
ENSMUSG00000078508,ENSMUST00000105751,Gm13128,4,1,144330249,APPRIS principal isoform [04-11-2014]
ENSMUSG00000018189,ENSMUST00000189936,Uchl5,1,1,143777272,
ENSMUSG00000030228,ENSMUST00000111868,Pik3c2g,6,1,139715861,APPRIS principal isoform [04-11-2014]
ENSMUSG00000030228,ENSMUST00000189374,Pik3c2g,6,1,139841445,
ENSMUSG00000029334,ENSMUST00000161490,Prkg2,5,-1,99037351,APPRIS principal isoform [04-11-2014]
ENSMUSG00000030228,ENSMUST00000187223,Pik3c2g,6,1,139841503,
ENSMUSG00000024052,ENSMUST00000129635,Lpin2,17,1,71183978,APPRIS principal isoform [04-11-2014]
ENSMUSG00000018189,ENSMUST00000018333,Uchl5,1,1,143777281,
ENSMUSG00000018189,ENSMUST00000185493,Uchl5,1,1,143777321,
ENSMUSG00000030228,ENSMUST00000032353,Pik3c2g,6,1,139621888,
ENSMUSG00000030228,ENSMUST00000087657,Pik3c2g,6,1,139843648,
ENSMUSG00000074577,ENSMUST00000099073,Fam65c,2,-1,168010618,APPRIS principal isoform [04-11-2014]
ENSMUSG00000029334,ENSMUST00000031277,Prkg2,5,-1,99037035,
ENSMUSG00000024052,ENSMUST00000126681,Lpin2,17,1,71204676,
ENSMUSG00000059022,ENSMUST00000101614,Kcp,6,-1,29507950,APPRIS principal isoform [04-11-2014]
ENSMUSG00000059022,ENSMUST00000078112,Kcp,6,-1,29507952,
ENSMUSG00000050493,ENSMUST00000052835,Fam167b,4,-1,129578549,APPRIS principal isoform [04-11-2014]
ENSMUSG00000016024,ENSMUST00000109491,Lbp,2,1,158306493,
ENSMUSG00000050511,ENSMUST00000056336,Oprd1,4,-1,132144486,APPRIS principal isoform [04-11-2014]
ENSMUSG00000033545,ENSMUST00000172856,Znrf1,8,1,111536097,APPRIS principal isoform [04-11-2014]
ENSMUSG00000029402,ENSMUST00000031349,Snrnp35,5,1,124483134,APPRIS principal isoform [04-11-2014]
ENSMUSG00000033545,ENSMUST00000095176,Znrf1,8,1,111536842,APPRIS principal isoform [04-11-2014]
ENSMUSG00000029402,ENSMUST00000136567,Snrnp35,5,1,124483202,
ENSMUSG00000029402,ENSMUST00000111453,Snrnp35,5,1,124483458,APPRIS principal isoform [04-11-2014]
ENSMUSG00000033545,ENSMUST00000173506,Znrf1,8,1,111537120,APPRIS principal isoform [04-11-2014]
ENSMUSG00000038486,ENSMUST00000035371,Sv2a,3,1,96181151,APPRIS principal isoform [04-11-2014]
ENSMUSG00000037784,ENSMUST00000131095,Dzip1l,9,1,99629496,
ENSMUSG00000033545,ENSMUST00000173726,Znrf1,8,1,111537463,
ENSMUSG00000038578,ENSMUST00000107544,Susd1,4,-1,59438633,
ENSMUSG00000043569,ENSMUST00000052500,4930412D23Rik,X,-1,127736554,APPRIS principal isoform [04-11-2014]
ENSMUSG00000038578,ENSMUST00000040166,Susd1,4,-1,59438633,APPRIS principal isoform [04-11-2014]
ENSMUSG00000033545,ENSMUST00000174454,Znrf1,8,1,111537578,
ENSMUSG00000033545,ENSMUST00000174333,Znrf1,8,1,111538343,
ENSMUSG00000016024,ENSMUST00000016168,Lbp,2,1,158306493,APPRIS principal isoform [04-11-2014]
ENSMUSG00000063660,ENSMUST00000080759,Olfr98,17,-1,37263749,APPRIS principal isoform [04-11-2014]
ENSMUSG00000033545,ENSMUST00000173781,Znrf1,8,1,111541259,
ENSMUSG00000016024,ENSMUST00000129811,Lbp,2,1,158314206,
ENSMUSG00000033545,ENSMUST00000173819,Znrf1,8,1,111609296,
ENSMUSG00000033545,ENSMUST00000171182,Znrf1,8,1,111536640,
ENSMUSG00000033545,ENSMUST00000168428,Znrf1,8,1,111536640,APPRIS principal isoform [04-11-2014]
ENSMUSG00000033545,ENSMUST00000166859,Znrf1,8,1,111538343,
ENSMUSG00000050635,ENSMUST00000050397,Sprr2f,3,1,92365187,APPRIS principal isoform [04-11-2014]
ENSMUSG00000051007,ENSMUST00000106008,Pddc1,7,-1,141414136,APPRIS principal isoform [04-11-2014]
ENSMUSG00000033308,ENSMUST00000039177,Dpyd,3,1,118562129,APPRIS principal isoform [04-11-2014]
ENSMUSG00000037808,ENSMUST00000059579,Fam76b,9,1,13827716,APPRIS principal isoform [04-11-2014]
ENSMUSG00000016349,ENSMUST00000055990,Eef1a2,2,-1,181157014,APPRIS principal isoform [04-11-2014]
ENSMUSG00000078129,ENSMUST00000104928,Actl10,2,1,154551776,APPRIS principal isoform [04-11-2014]
ENSMUSG00000038523,ENSMUST00000045116,1700003F12Rik,2,1,154548888,
ENSMUSG00000073684,ENSMUST00000105627,2610002J02Rik,4,1,155249989,
ENSMUSG00000038523,ENSMUST00000109709,1700003F12Rik,2,1,154548927,
ENSMUSG00000073684,ENSMUST00000097747,2610002J02Rik,4,1,155250003,
ENSMUSG00000073684,ENSMUST00000143709,2610002J02Rik,4,1,155250332,
ENSMUSG00000073684,ENSMUST00000178473,2610002J02Rik,4,1,155249966,APPRIS principal isoform [04-11-2014]
ENSMUSG00000048078,ENSMUST00000107162,Tenm4,7,1,96171244,
ENSMUSG00000050856,ENSMUST00000049628,Atp5k,5,-1,108434448,APPRIS principal isoform [04-11-2014]
ENSMUSG00000050856,ENSMUST00000118632,Atp5k,5,-1,108434448,
ENSMUSG00000042510,ENSMUST00000039323,AA986860,1,1,130731976,APPRIS principal isoform [04-11-2014]
ENSMUSG00000048078,ENSMUST00000138760,Tenm4,7,1,96210146,
ENSMUSG00000027425,ENSMUST00000028911,Csrp2bp,2,1,144368983,APPRIS principal isoform [04-11-2014]
ENSMUSG00000044641,ENSMUST00000052125,Pard6b,2,1,168081004,APPRIS principal isoform [04-11-2014]
ENSMUSG00000048078,ENSMUST00000107166,Tenm4,7,1,96210637,
ENSMUSG00000048078,ENSMUST00000107165,Tenm4,7,1,96211671,
ENSMUSG00000048078,ENSMUST00000129737,Tenm4,7,1,96522398,
ENSMUSG00000027425,ENSMUST00000147747,Csrp2bp,2,1,144368999,
ENSMUSG00000027425,ENSMUST00000125398,Csrp2bp,2,1,144402547,
ENSMUSG00000027425,ENSMUST00000139812,Csrp2bp,2,1,144404078,
ENSMUSG00000050071,ENSMUST00000058125,Bex1,X,-1,136215513,APPRIS principal isoform [04-11-2014]
ENSMUSG00000050071,ENSMUST00000113120,Bex1,X,-1,136215443,APPRIS principal isoform [04-11-2014]
ENSMUSG00000050071,ENSMUST00000113118,Bex1,X,-1,136215484,APPRIS principal isoform [04-11-2014]
ENSMUSG00000068877,ENSMUST00000090848,Selenbp2,3,1,94693556,APPRIS principal isoform [04-11-2014]
ENSMUSG00000068877,ENSMUST00000173981,Selenbp2,3,1,94693568,
ENSMUSG00000068877,ENSMUST00000173849,Selenbp2,3,1,94693569,
ENSMUSG00000068877,ENSMUST00000174223,Selenbp2,3,1,94693659,
ENSMUSG00000025876,ENSMUST00000026994,Unc5a,13,1,54949411,APPRIS principal isoform [04-11-2014]
ENSMUSG00000025876,ENSMUST00000109994,Unc5a,13,1,54949411,
ENSMUSG00000025876,ENSMUST00000136852,Unc5a,13,1,54996539,
ENSMUSG00000025876,ENSMUST00000137967,Unc5a,13,1,55003680,
ENSMUSG00000074695,ENSMUST00000096691,Il22,10,1,118204942,APPRIS principal isoform [04-11-2014]
ENSMUSG00000101396,ENSMUST00000190572,Gm28510,Y,1,10412737,APPRIS principal isoform [04-11-2014]
ENSMUSG00000037784,ENSMUST00000078367,Dzip1l,9,1,99629542,
ENSMUSG00000037784,ENSMUST00000112885,Dzip1l,9,1,99629578,
ENSMUSG00000016344,ENSMUST00000016488,Ppdpf,2,1,181187247,APPRIS principal isoform [04-11-2014]
ENSMUSG00000025159,ENSMUST00000171561,Mms19,19,-1,41981157,
ENSMUSG00000037784,ENSMUST00000112886,Dzip1l,9,1,99629843,APPRIS principal isoform [04-11-2014]
ENSMUSG00000040084,ENSMUST00000038341,Bub1b,2,1,118598211,APPRIS principal isoform [04-11-2014]
ENSMUSG00000037784,ENSMUST00000112884,Dzip1l,9,1,99634861,APPRIS principal isoform [04-11-2014]
ENSMUSG00000016344,ENSMUST00000108841,Ppdpf,2,1,181187336,APPRIS principal isoform [04-11-2014]
ENSMUSG00000073794,ENSMUST00000097964,I0C0044D17Rik,4,-1,98823840,APPRIS principal isoform [04-11-2014]
ENSMUSG00000073794,ENSMUST00000168045,I0C0044D17Rik,4,-1,98820324,APPRIS principal isoform [04-11-2014]
ENSMUSG00000022329,ENSMUST00000018476,Stk3,15,-1,35155806,APPRIS principal isoform [04-11-2014]
ENSMUSG00000022329,ENSMUST00000067033,Stk3,15,-1,35155750,
ENSMUSG00000023032,ENSMUST00000023776,Slc4a8,15,1,100761747,
ENSMUSG00000023032,ENSMUST00000162049,Slc4a8,15,1,100781254,
ENSMUSG00000025159,ENSMUST00000163287,Mms19,19,-1,41969722,
ENSMUSG00000025159,ENSMUST00000026168,Mms19,19,-1,41981132,
ENSMUSG00000025159,ENSMUST00000167820,Mms19,19,-1,41953944,
ENSMUSG00000020577,ENSMUST00000020896,Tspan13,12,-1,36042489,APPRIS principal isoform [04-11-2014]
ENSMUSG00000020577,ENSMUST00000138393,Tspan13,12,-1,36039935,
ENSMUSG00000025159,ENSMUST00000169765,Mms19,19,-1,41969741,
ENSMUSG00000032698,ENSMUST00000111143,Lmo2,2,1,103970129,
ENSMUSG00000032698,ENSMUST00000111140,Lmo2,2,1,103970223,
ENSMUSG00000019718,ENSMUST00000019862,L3hypdh,12,-1,72085439,APPRIS principal isoform [04-11-2014]
ENSMUSG00000032698,ENSMUST00000111139,Lmo2,2,1,103970244,
ENSMUSG00000020778,ENSMUST00000021130,Ten1,11,1,116198855,APPRIS principal isoform [04-11-2014]
ENSMUSG00000027489,ENSMUST00000109716,Necab3,2,-1,154558851,
ENSMUSG00000027489,ENSMUST00000000895,Necab3,2,-1,154558866,APPRIS principal isoform [04-11-2014]
ENSMUSG00000027489,ENSMUST00000125793,Necab3,2,-1,154558890,
ENSMUSG00000032698,ENSMUST00000123437,Lmo2,2,1,103969528,APPRIS principal isoform [04-11-2014]
ENSMUSG00000013736,ENSMUST00000057578,Trnt1,6,1,106769166,APPRIS principal isoform [04-11-2014]
ENSMUSG00000032698,ENSMUST00000138815,Lmo2,2,1,103970141,
ENSMUSG00000013736,ENSMUST00000113247,Trnt1,6,1,106769120,
ENSMUSG00000032698,ENSMUST00000156813,Lmo2,2,1,103957986,
ENSMUSG00000013736,ENSMUST00000113249,Trnt1,6,1,106769141,APPRIS principal isoform [04-11-2014]
ENSMUSG00000013736,ENSMUST00000113248,Trnt1,6,1,106769166,APPRIS principal isoform [04-11-2014]
ENSMUSG00000032698,ENSMUST00000170926,Lmo2,2,1,103957995,APPRIS principal isoform [04-11-2014]
ENSMUSG00000042279,ENSMUST00000037831,H1foo,6,1,115944938,
ENSMUSG00000001524,ENSMUST00000001565,Gtf2h4,17,-1,35673739,APPRIS principal isoform [04-11-2014]
ENSMUSG00000042279,ENSMUST00000161617,H1foo,6,1,115944938,
ENSMUSG00000042279,ENSMUST00000161969,H1foo,6,1,115944938,
ENSMUSG00000001524,ENSMUST00000160734,Gtf2h4,17,-1,35673618,APPRIS principal isoform [04-11-2014]
ENSMUSG00000010122,ENSMUST00000010267,Slc47a1,11,-1,61378081,APPRIS principal isoform [04-11-2014]
ENSMUSG00000001524,ENSMUST00000160039,Gtf2h4,17,-1,35673690,
ENSMUSG00000001524,ENSMUST00000162266,Gtf2h4,17,-1,35673517,
ENSMUSG00000019055,ENSMUST00000019199,Plod1,4,-1,147936767,APPRIS principal isoform [04-11-2014]
ENSMUSG00000071324,ENSMUST00000160262,Armc2,10,-1,42018436,APPRIS principal isoform [04-11-2014]
ENSMUSG00000019055,ENSMUST00000149129,Plod1,4,-1,147921096,
ENSMUSG00000001524,ENSMUST00000159852,Gtf2h4,17,-1,35673659,
ENSMUSG00000010122,ENSMUST00000148671,Slc47a1,11,-1,61378345,
ENSMUSG00000019055,ENSMUST00000105712,Plod1,4,-1,147936725,
ENSMUSG00000040701,ENSMUST00000036041,Ap1g2,14,-1,55106593,APPRIS principal isoform [04-11-2014]
ENSMUSG00000025350,ENSMUST00000026406,Rdh5,10,-1,128919297,APPRIS principal isoform [04-11-2014]
ENSMUSG00000071324,ENSMUST00000161167,Armc2,10,-1,41993166,
ENSMUSG00000025350,ENSMUST00000137747,Rdh5,10,-1,128918052,
ENSMUSG00000071324,ENSMUST00000162405,Armc2,10,-1,42018380,
ENSMUSG00000025350,ENSMUST00000149961,Rdh5,10,-1,128919272,
ENSMUSG00000071324,ENSMUST00000161081,Armc2,10,-1,42018382,
ENSMUSG00000025350,ENSMUST00000145616,Rdh5,10,-1,128918705,
ENSMUSG00000071324,ENSMUST00000095729,Armc2,10,-1,42018382,APPRIS principal isoform [04-11-2014]
ENSMUSG00000025350,ENSMUST00000135161,Rdh5,10,-1,128922888,
ENSMUSG00000040701,ENSMUST00000170285,Ap1g2,14,-1,55106147,APPRIS principal isoform [04-11-2014]
ENSMUSG00000067148,ENSMUST00000087026,Polr1c,17,-1,46248054,APPRIS principal isoform [04-11-2014]
ENSMUSG00000067148,ENSMUST00000124655,Polr1c,17,-1,46246573,
ENSMUSG00000030122,ENSMUST00000032216,Ptms,6,-1,124917946,APPRIS principal isoform [04-11-2014]
ENSMUSG00000067148,ENSMUST00000142706,Polr1c,17,-1,46247968,
ENSMUSG00000067148,ENSMUST00000173349,Polr1c,17,-1,46247968,
ENSMUSG00000022860,ENSMUST00000023568,Chodl,16,1,78930948,APPRIS principal isoform [04-11-2014]
ENSMUSG00000022860,ENSMUST00000069148,Chodl,16,1,78930948,
ENSMUSG00000022860,ENSMUST00000114216,Chodl,16,1,78930948,
ENSMUSG00000022025,ENSMUST00000022603,Lect1,14,-1,79662170,
ENSMUSG00000022025,ENSMUST00000165835,Lect1,14,-1,79662084,
ENSMUSG00000038797,ENSMUST00000044115,Zscan2,7,1,80862108,APPRIS principal isoform [04-11-2014]
ENSMUSG00000038797,ENSMUST00000132163,Zscan2,7,1,80860920,
ENSMUSG00000038797,ENSMUST00000155128,Zscan2,7,1,80862900,
ENSMUSG00000038797,ENSMUST00000147125,Zscan2,7,1,80860953,
ENSMUSG00000026577,ENSMUST00000027866,Blzf1,1,-1,164307484,
ENSMUSG00000026577,ENSMUST00000120447,Blzf1,1,-1,164307489,APPRIS principal isoform [04-11-2014]
ENSMUSG00000026577,ENSMUST00000086032,Blzf1,1,-1,164307489,APPRIS principal isoform [04-11-2014]
ENSMUSG00000098387,ENSMUST00000183618,Pet117,2,1,144368996,APPRIS principal isoform [04-11-2014]
ENSMUSG00000023057,ENSMUST00000023820,Fabp2,3,1,122895072,APPRIS principal isoform [04-11-2014]
ENSMUSG00000001870,ENSMUST00000001927,Ltbp1,17,1,75005568,
ENSMUSG00000039795,ENSMUST00000037839,Zfand1,3,-1,10351317,APPRIS principal isoform [04-11-2014]
ENSMUSG00000039795,ENSMUST00000108377,Zfand1,3,-1,10351313,
ENSMUSG00000001870,ENSMUST00000112516,Ltbp1,17,1,75178810,
ENSMUSG00000001870,ENSMUST00000135447,Ltbp1,17,1,75178810,
ENSMUSG00000038060,ENSMUST00000140326,Dlec1,9,1,119102478,
ENSMUSG00000039795,ENSMUST00000140634,Zfand1,3,-1,10348625,
ENSMUSG00000001870,ENSMUST00000112514,Ltbp1,17,1,75178911,APPRIS principal isoform [04-11-2014]
ENSMUSG00000038060,ENSMUST00000165231,Dlec1,9,1,119102478,
ENSMUSG00000025130,ENSMUST00000026122,P4hb,11,-1,120573253,APPRIS principal isoform [04-11-2014]
ENSMUSG00000046897,ENSMUST00000118729,Zfp740,15,1,102203648,
ENSMUSG00000025130,ENSMUST00000168360,P4hb,11,-1,120572841,
ENSMUSG00000036938,ENSMUST00000064324,Try5,6,-1,41314711,APPRIS principal isoform [04-11-2014]
ENSMUSG00000036938,ENSMUST00000173916,Try5,6,-1,41316841,
ENSMUSG00000046897,ENSMUST00000119168,Zfp740,15,1,102203659,
ENSMUSG00000046897,ENSMUST00000141465,Zfp740,15,1,102203691,
ENSMUSG00000031204,ENSMUST00000033549,Asb12,X,-1,95478129,APPRIS principal isoform [04-11-2014]
ENSMUSG00000046897,ENSMUST00000139960,Zfp740,15,1,102203709,
ENSMUSG00000046897,ENSMUST00000119800,Zfp740,15,1,102204609,
ENSMUSG00000046897,ENSMUST00000121206,Zfp740,15,1,102204746,
ENSMUSG00000075010,ENSMUST00000099676,AW112010,19,-1,11050566,APPRIS principal isoform [04-11-2014]
ENSMUSG00000046897,ENSMUST00000133986,Zfp740,15,1,102204780,
ENSMUSG00000020886,ENSMUST00000108589,Dlg4,11,1,70017085,
ENSMUSG00000026785,ENSMUST00000125346,Pkn3,2,1,30077684,
ENSMUSG00000020886,ENSMUST00000133140,Dlg4,11,1,70017241,
ENSMUSG00000027132,ENSMUST00000028552,Katnbl1,2,1,112379211,APPRIS principal isoform [04-11-2014]
ENSMUSG00000020886,ENSMUST00000108588,Dlg4,11,1,70018466,
ENSMUSG00000020886,ENSMUST00000018700,Dlg4,11,1,70018728,
ENSMUSG00000020886,ENSMUST00000134376,Dlg4,11,1,70018864,
ENSMUSG00000020886,ENSMUST00000124568,Dlg4,11,1,70023905,
ENSMUSG00000020886,ENSMUST00000135916,Dlg4,11,1,70026824,
ENSMUSG00000050705,ENSMUST00000148482,2310061I04Rik,17,-1,35897120,
ENSMUSG00000050705,ENSMUST00000148721,2310061I04Rik,17,-1,35897431,APPRIS principal isoform [04-11-2014]
ENSMUSG00000020886,ENSMUST00000132597,Dlg4,11,1,70029742,
ENSMUSG00000050705,ENSMUST00000154670,2310061I04Rik,17,-1,35895313,
ENSMUSG00000050705,ENSMUST00000146451,2310061I04Rik,17,-1,35897111,
ENSMUSG00000050705,ENSMUST00000059740,2310061I04Rik,17,-1,35895920,
ENSMUSG00000026785,ENSMUST00000150770,Pkn3,2,1,30078213,
ENSMUSG00000050705,ENSMUST00000150056,2310061I04Rik,17,-1,35897073,
ENSMUSG00000050705,ENSMUST00000156817,2310061I04Rik,17,-1,35897103,
ENSMUSG00000020886,ENSMUST00000143920,Dlg4,11,1,70030023,
ENSMUSG00000026785,ENSMUST00000045246,Pkn3,2,1,30078584,APPRIS principal isoform [04-11-2014]
ENSMUSG00000055818,ENSMUST00000069553,A230083G16Rik,6,1,124916863,APPRIS principal isoform [04-11-2014]
ENSMUSG00000089798,ENSMUST00000160160,1700028K03Rik,5,1,107508944,
ENSMUSG00000089798,ENSMUST00000058921,1700028K03Rik,5,1,107534709,
ENSMUSG00000089798,ENSMUST00000159902,1700028K03Rik,5,1,107534737,
ENSMUSG00000059429,ENSMUST00000074168,Olfr365,2,1,37201243,APPRIS principal isoform [04-11-2014]
ENSMUSG00000032402,ENSMUST00000034973,Smad3,9,-1,63757994,APPRIS principal isoform [04-11-2014]
ENSMUSG00000032402,ENSMUST00000154323,Smad3,9,-1,63711969,
ENSMUSG00000032402,ENSMUST00000133108,Smad3,9,-1,63751077,
ENSMUSG00000032402,ENSMUST00000137713,Smad3,9,-1,63666547,
ENSMUSG00000023919,ENSMUST00000087114,Cenpq,17,-1,40935047,APPRIS principal isoform [04-11-2014]
ENSMUSG00000030201,ENSMUST00000032322,Lrp6,6,-1,134566913,APPRIS principal isoform [04-11-2014]
ENSMUSG00000030201,ENSMUST00000111950,Lrp6,6,-1,134471293,
ENSMUSG00000060673,ENSMUST00000080083,4930595M18Rik,X,-1,81458121,APPRIS principal isoform [04-11-2014]
ENSMUSG00000068947,ENSMUST00000091001,Olfr366,2,1,37219491,APPRIS principal isoform [04-11-2014]
ENSMUSG00000037010,ENSMUST00000039026,Apln,X,-1,48034853,APPRIS principal isoform [04-11-2014]
ENSMUSG00000044700,ENSMUST00000105687,Tmem201,4,-1,149738044,APPRIS principal isoform [04-11-2014]
ENSMUSG00000026196,ENSMUST00000027393,Bard1,1,-1,71103146,APPRIS principal isoform [04-11-2014]
ENSMUSG00000044700,ENSMUST00000054459,Tmem201,4,-1,149738044,
ENSMUSG00000044700,ENSMUST00000103208,Tmem201,4,-1,149738044,
ENSMUSG00000027966,ENSMUST00000123619,Col11a1,3,1,114030540,
ENSMUSG00000024670,ENSMUST00000080292,Cd6,19,-1,10830058,
ENSMUSG00000024670,ENSMUST00000039043,Cd6,19,-1,10829964,
ENSMUSG00000024670,ENSMUST00000174176,Cd6,19,-1,10829856,
ENSMUSG00000023259,ENSMUST00000192507,Slc26a6,9,1,108853348,APPRIS principal isoform [04-11-2014]
ENSMUSG00000010086,ENSMUST00000060255,Rnf112,11,-1,61454005,
ENSMUSG00000010086,ENSMUST00000054927,Rnf112,11,-1,61454005,
ENSMUSG00000010086,ENSMUST00000102661,Rnf112,11,-1,61454106,APPRIS principal isoform [04-11-2014]
ENSMUSG00000027966,ENSMUST00000092155,Col11a1,3,1,114030540,APPRIS principal isoform [04-11-2014]
ENSMUSG00000041476,ENSMUST00000136141,Smpx,X,1,157698910,
ENSMUSG00000041476,ENSMUST00000112520,Smpx,X,1,157702598,APPRIS principal isoform [04-11-2014]
ENSMUSG00000062551,ENSMUST00000110335,Prl2c1,13,1,27849344,
ENSMUSG00000062551,ENSMUST00000079228,Prl2c1,13,1,27849394,
ENSMUSG00000062551,ENSMUST00000054932,Prl2c1,13,1,27849402,
ENSMUSG00000041476,ENSMUST00000112521,Smpx,X,1,157699127,APPRIS principal isoform [04-11-2014]
ENSMUSG00000041828,ENSMUST00000100287,Abca8a,11,-1,110095978,
ENSMUSG00000023259,ENSMUST00000193291,Slc26a6,9,1,108854043,APPRIS principal isoform [04-11-2014]
ENSMUSG00000062551,ENSMUST00000099658,Prl2c1,13,1,27850290,
ENSMUSG00000041828,ENSMUST00000106662,Abca8a,11,-1,110095937,
ENSMUSG00000000223,ENSMUST00000113228,Drp2,X,1,134404551,APPRIS principal isoform [04-11-2014]
